Country,Confirmed_Cases,Deaths,Recovered,Month
Vietnam,2448.0,35.0,1876.0,03/01/2021
South Sudan,8144.0,95.0,4217.0,03/02/2021
Madagascar,19831.0,297.0,19296.0,03/03/2021
Czech Republic,1284288.0,21128.0,1104592.0,03/04/2021
Bahrain,126126.0,469.0,119047.0,03/06/2021
Uruguay,63837.0,651.0,54861.0,03/07/2021
Algeria,114382.0,3018.0,79187.0,03/08/2021
Zimbabwe,36471.0,1501.0,34011.0,03/13/2021
Romania,862681.0,21565.0,787392.0,03/15/2021
Yemen,2969.0,707.0,1507.0,03/16/2021
Kenya,118889.0,1982.0,89388.0,03/19/2021
Ukraine,1584972.0,31344.0,1299854.0,03/20/2021
Dominica,156.0,0.0,141.0,03/21/2021
Pakistan,633741.0,13935.0,585271.0,03/22/2021
Liberia,2042.0,85.0,1899.0,03/24/2021
Morocco,492842.0,8786.0,480607.0,03/24/2021
Uruguay,87812.0,843.0,71588.0,03/24/2021
Vanuatu,3.0,0.0,1.0,03/25/2021
Yemen,3816.0,810.0,1580.0,03/25/2021
Papua New Guinea,4660.0,39.0,846.0,03/26/2021
Paraguay,204704.0,3958.0,167603.0,03/26/2021
Nepal,276839.0,3027.0,272530.0,03/28/2021
Turkey,3208173.0,31076.0,2957093.0,03/28/2021
Poland,2267964.0,51932.0,1824431.0,03/29/2021
Nigeria,162762.0,2056.0,151532.0,03/30/2021
Iran,1885564.0,62665.0,1617333.0,03/31/2021
San Marino,4730.0,84.0,4128.0,04/01/2021
Gambia,5459.0,165.0,5070.0,04/02/2021
Eritrea,3334.0,10.0,3058.0,04/03/2021
Afghanistan,56676.0,2497.0,51885.0,04/04/2021
Grenada,155.0,1.0,152.0,04/05/2021
Venezuela,167548.0,1678.0,152201.0,04/05/2021
Guyana,10637.0,247.0,9354.0,04/06/2021
Senegal,39127.0,1065.0,37822.0,04/06/2021
Colombia,2479617.0,64767.0,2345471.0,04/07/2021
Poland,2552898.0,58176.0,2143065.0,04/10/2021
Portugal,826928.0,16910.0,784208.0,04/10/2021
Vanuatu,3.0,0.0,1.0,04/12/2021
Israel,836334.0,6309.0,826768.0,04/13/2021
India,1.3873825E7,172085.0,1.2336036E7,04/13/2021
Croatia,300900.0,6442.0,279151.0,04/15/2021
Yemen,5657.0,1097.0,2178.0,04/15/2021
Cabo Verde,19975.0,189.0,17870.0,04/16/2021
Georgia,294540.0,3925.0,280132.0,04/17/2021
Czech Republic,1601881.0,28426.0,1495624.0,04/18/2021
Equatorial Guinea,7505.0,106.0,7016.0,04/20/2021
Mainland China,90541.0,4636.0,85600.0,04/20/2021
Dominican Republic,262404.0,3435.0,219645.0,04/21/2021
Bahamas,9976.0,196.0,9215.0,04/23/2021
Bolivia,295892.0,12783.0,244079.0,04/23/2021
Chad,4770.0,169.0,4389.0,04/25/2021
Japan,568621.0,9939.0,501453.0,04/25/2021
Gambia,5887.0,174.0,5341.0,04/29/2021
Iceland,6466.0,29.0,6246.0,04/29/2021
Samoa,3.0,0.0,2.0,04/29/2021
Brunei,227.0,3.0,218.0,05/02/2021
Croatia,335173.0,7182.0,314839.0,05/02/2021
Vietnam,2.0,0.0,0.0,01/25/2020
Canada,7.0,0.0,0.0,02/11/2020
Russia,2.0,0.0,2.0,02/15/2020
Spain,2.0,0.0,2.0,02/17/2020
Belgium,1.0,0.0,1.0,02/17/2020
Singapore,84.0,0.0,34.0,02/20/2020
Bahrain,1.0,0.0,0.0,02/24/2020
India,3.0,0.0,3.0,02/25/2020
Croatia,1.0,0.0,0.0,02/25/2020
Japan,228.0,4.0,22.0,02/28/2020
New Zealand,1.0,0.0,0.0,03/01/2020
Hungary,4.0,0.0,0.0,03/07/2020
Bhutan,1.0,0.0,0.0,03/07/2020
Afghanistan,8.0,0.0,0.0,03/10/2020
Finland,59.0,0.0,1.0,03/11/2020
Armenia,4.0,0.0,0.0,03/12/2020
Togo,1.0,0.0,0.0,03/12/2020
Bulgaria,51.0,2.0,0.0,03/15/2020
Portugal,331.0,0.0,3.0,03/16/2020
Liechtenstein,4.0,0.0,0.0,03/16/2020
Israel,382.0,0.0,3.0,03/17/2020
Senegal,31.0,0.0,2.0,03/19/2020
Argentina,128.0,3.0,3.0,03/20/2020
Finland,880.0,3.0,10.0,03/25/2020
Nicaragua,2.0,0.0,0.0,03/26/2020
Guinea-Bissau,18.0,0.0,0.0,04/04/2020
Germany,100123.0,1584.0,28700.0,04/05/2020
Saint Vincent and the Grenadines,7.0,0.0,1.0,04/05/2020
Togo,58.0,3.0,23.0,04/06/2020
Belize,9.0,1.0,0.0,04/09/2020
Bolivia,264.0,18.0,2.0,04/09/2020
Estonia,1304.0,24.0,93.0,04/11/2020
West Bank and Gaza,268.0,2.0,57.0,04/11/2020
Armenia,1013.0,13.0,197.0,04/12/2020
India,9205.0,331.0,1080.0,04/12/2020
Namibia,16.0,0.0,3.0,04/12/2020
Indonesia,5136.0,469.0,446.0,04/15/2020
Colombia,3233.0,144.0,550.0,04/16/2020
Sao Tome and Principe,4.0,0.0,0.0,04/16/2020
Slovenia,1268.0,61.0,174.0,04/16/2020
UK,104145.0,13759.0,375.0,04/16/2020
Czech Republic,6549.0,173.0,1174.0,04/17/2020
Namibia,16.0,0.0,4.0,04/17/2020
Equatorial Guinea,79.0,0.0,4.0,04/18/2020
Canada,34356.0,1986.0,10964.0,04/18/2020
Cyprus,767.0,12.0,81.0,04/19/2020
Fiji,17.0,0.0,0.0,04/19/2020
Finland,3868.0,98.0,2000.0,04/20/2020
Slovenia,1335.0,77.0,193.0,04/20/2020
France,158197.0,20800.0,39819.0,04/21/2020
Honduras,494.0,46.0,29.0,04/21/2020
Serbia,6630.0,125.0,870.0,04/22/2020
Sweden,18640.0,2194.0,1005.0,04/26/2020
Central African Republic,19.0,0.0,10.0,04/27/2020
Indonesia,9096.0,765.0,1151.0,04/27/2020
Panama,6021.0,167.0,455.0,04/28/2020
Zambia,95.0,3.0,42.0,04/28/2020
Barbados,81.0,7.0,39.0,04/30/2020
Germany,163009.0,6623.0,123500.0,04/30/2020
Estonia,1694.0,52.0,253.0,05/01/2020
Somalia,756.0,35.0,61.0,05/04/2020
Zimbabwe,34.0,4.0,9.0,05/08/2020
Ecuador,29559.0,2127.0,3433.0,05/10/2020
Iran,110767.0,6733.0,88357.0,05/12/2020
Uzbekistan,2519.0,10.0,2010.0,05/12/2020
Cyprus,907.0,17.0,481.0,05/14/2020
Mexico,42595.0,4477.0,28475.0,05/14/2020
Russia,252245.0,2305.0,53530.0,05/14/2020
Togo,263.0,11.0,96.0,05/15/2020
Ukraine,17858.0,497.0,4906.0,05/16/2020
Sierra Leone,505.0,32.0,141.0,05/17/2020
Guinea,2863.0,18.0,1525.0,05/19/2020
Italy,228006.0,32486.0,134560.0,05/21/2020
Uruguay,36967.0,367.0,28547.0,01/23/2021
Burundi,1472.0,2.0,773.0,01/24/2021
Tanzania,509.0,21.0,183.0,01/24/2021
West Bank and Gaza,155884.0,1796.0,145639.0,01/25/2021
Laos,44.0,0.0,41.0,01/26/2021
Estonia,43343.0,409.0,32968.0,01/29/2021
Iraq,618147.0,13036.0,589540.0,01/29/2021
Trinidad and Tobago,7542.0,134.0,7147.0,01/30/2021
Mauritius,569.0,10.0,528.0,01/31/2021
Poland,1513385.0,37180.0,1270467.0,01/31/2021
Benin,3893.0,52.0,3421.0,02/01/2021
Fiji,55.0,2.0,53.0,02/01/2021
Peru,1138239.0,41026.0,1052050.0,02/01/2021
Angola,19937.0,470.0,18335.0,02/03/2021
Benin,4193.0,55.0,3563.0,02/05/2021
Bhutan,861.0,1.0,852.0,02/05/2021
Lesotho,9380.0,183.0,2706.0,02/08/2021
Guyana,8041.0,181.0,7026.0,02/09/2021
Yemen,2131.0,615.0,1428.0,02/09/2021
Bolivia,232502.0,10996.0,172710.0,02/10/2021
Bolivia,233854.0,11044.0,174329.0,02/11/2021
Eswatini,16396.0,619.0,12036.0,02/11/2021
Vanuatu,1.0,0.0,1.0,02/12/2021
Comoros,3358.0,132.0,2911.0,02/15/2021
Austria,439841.0,8312.0,416431.0,02/18/2021
Cameroon,33749.0,523.0,31362.0,02/18/2021
Eritrea,2685.0,7.0,2050.0,02/19/2021
Paraguay,149684.0,3026.0,125028.0,02/19/2021
Oman,139362.0,1552.0,130653.0,02/21/2021
Poland,1638767.0,42171.0,1378414.0,02/21/2021
Argentina,2069751.0,51359.0,1872213.0,02/22/2021
Ecuador,278779.0,15634.0,238817.0,02/24/2021
Sweden,647470.0,12793.0,0.0,02/24/2021
Sierra Leone,3884.0,79.0,2612.0,02/25/2021
Diamond Princess,712.0,13.0,699.0,02/26/2021
Angola,20782.0,506.0,19315.0,02/27/2021
Sudan,30316.0,1880.0,22887.0,02/27/2021
Namibia,38845.0,424.0,36261.0,02/28/2021
Russia,4209850.0,85025.0,3780195.0,03/01/2021
Saint Vincent and the Grenadines,1645.0,8.0,949.0,03/03/2021
Latvia,89414.0,1680.0,78507.0,03/05/2021
New Zealand,2398.0,26.0,2301.0,03/05/2021
Spain,3149012.0,71138.0,150376.0,03/07/2021
Comoros,3606.0,146.0,3427.0,03/09/2021
Slovenia,196421.0,3904.0,181915.0,03/09/2021
Venezuela,143321.0,1399.0,135389.0,03/09/2021
Uganda,40535.0,334.0,15095.0,03/11/2021
Madagascar,21356.0,326.0,20380.0,03/13/2021
Oman,146867.0,1608.0,136429.0,03/14/2021
Netherlands,1172975.0,16200.0,14981.0,03/14/2021
Sweden,712527.0,13146.0,0.0,03/14/2021
Czech Republic,1402420.0,23379.0,1214056.0,03/15/2021
Mozambique,64516.0,725.0,50380.0,03/15/2021
Portugal,817530.0,16768.0,767319.0,03/21/2021
Jamaica,35896.0,536.0,16309.0,03/22/2021
Spain,3228803.0,73543.0,150376.0,03/22/2021
Turkey,3061520.0,30316.0,2863882.0,03/23/2021
Belgium,842775.0,22763.0,0.0,03/23/2021
Burkina Faso,12650.0,145.0,12314.0,03/26/2021
Angola,22063.0,533.0,20289.0,03/28/2021
Belarus,318681.0,2219.0,309535.0,03/28/2021
Libya,156849.0,2618.0,144964.0,03/28/2021
Cambodia,2378.0,11.0,1176.0,03/29/2021
Peru,1533121.0,51635.0,1451112.0,03/29/2021
Bulgaria,342633.0,13197.0,259561.0,03/31/2021
Hungary,661721.0,20995.0,410565.0,04/01/2021
Haiti,12788.0,252.0,11126.0,04/02/2021
Nigeria,163063.0,2058.0,151835.0,04/02/2021
Taiwan,1039.0,10.0,987.0,04/02/2021
UK,4371393.0,127068.0,13222.0,04/03/2021
Comoros,3725.0,146.0,3539.0,04/05/2021
Andorra,12328.0,117.0,11570.0,04/06/2021
Timor-Leste,779.0,1.0,294.0,04/07/2021
India,1.3060542E7,167642.0,1.1913292E7,04/08/2021
Kyrgyzstan,90019.0,1519.0,85824.0,04/10/2021
Georgia,288396.0,3877.0,277303.0,04/11/2021
Angola,23549.0,554.0,22093.0,04/12/2021
Hungary,728078.0,23980.0,431124.0,04/13/2021
Sri Lanka,95620.0,602.0,91926.0,04/13/2021
Saint Vincent and the Grenadines,1812.0,10.0,1677.0,04/14/2021
Japan,517281.0,9471.0,470851.0,04/14/2021
Papua New Guinea,9188.0,82.0,846.0,04/15/2021
India,1.4526609E7,175649.0,1.267122E7,04/16/2021
US,3.1737964E7,567886.0,0.0,04/19/2021
Burundi,3643.0,6.0,773.0,04/20/2021
Tanzania,509.0,21.0,183.0,04/21/2021
Lesotho,10723.0,316.0,6267.0,04/23/2021
Sierra Leone,4044.0,79.0,2914.0,04/23/2021
Syria,21864.0,1510.0,15551.0,04/23/2021
Tunisia,296343.0,10170.0,246001.0,04/23/2021
Pakistan,800452.0,17187.0,694046.0,04/25/2021
Hong Kong,11736.0,209.0,11354.0,04/25/2021
Djibouti,11026.0,143.0,10646.0,04/29/2021
Ghana,92562.0,779.0,90196.0,04/30/2021
Bulgaria,404846.0,16444.0,339889.0,05/01/2021
Australia,12.0,0.0,2.0,02/03/2020
Hong Kong,21.0,1.0,0.0,02/05/2020
Canada,5.0,0.0,0.0,02/06/2020
Philippines,3.0,1.0,1.0,02/16/2020
Cambodia,1.0,0.0,1.0,02/25/2020
Mexico,5.0,0.0,1.0,03/04/2020
Tunisia,1.0,0.0,0.0,03/06/2020
Liechtenstein,1.0,0.0,0.0,03/07/2020
Spain,673.0,17.0,30.0,03/08/2020
Slovenia,16.0,0.0,0.0,03/09/2020
Dominican Republic,5.0,0.0,0.0,03/09/2020
Finland,59.0,0.0,1.0,03/12/2020
Cambodia,3.0,0.0,1.0,03/12/2020
Algeria,26.0,2.0,8.0,03/13/2020
Hungary,19.0,0.0,0.0,03/13/2020
occupied Palestinian territory,0.0,0.0,0.0,03/16/2020
Canada,478.0,6.0,9.0,03/17/2020
United Arab Emirates,140.0,2.0,31.0,03/20/2020
Papua New Guinea,1.0,0.0,0.0,03/20/2020
Ethiopia,12.0,0.0,0.0,03/24/2020
Togo,20.0,0.0,1.0,03/24/2020
US,53876.0,718.0,348.0,03/24/2020
Armenia,265.0,0.0,16.0,03/25/2020
Azerbaijan,93.0,2.0,10.0,03/25/2020
Croatia,442.0,1.0,22.0,03/25/2020
Guinea,4.0,0.0,0.0,03/25/2020
Timor-Leste,1.0,0.0,0.0,03/25/2020
Australia,2810.0,13.0,172.0,03/26/2020
Netherlands,9819.0,640.0,6.0,03/28/2020
Paraguay,56.0,3.0,1.0,03/28/2020
Cuba,139.0,3.0,4.0,03/29/2020
Ghana,152.0,5.0,2.0,03/30/2020
Mali,25.0,2.0,0.0,03/30/2020
Liechtenstein,75.0,0.0,0.0,04/02/2020
Saint Kitts and Nevis,9.0,0.0,0.0,04/03/2020
Estonia,1108.0,19.0,62.0,04/06/2020
Guinea,144.0,0.0,5.0,04/07/2020
Spain,141942.0,14045.0,43208.0,04/07/2020
Samoa,0.0,0.0,0.0,04/14/2020
West Bank and Gaza,308.0,2.0,62.0,04/14/2020
Rwanda,138.0,0.0,60.0,04/16/2020
US,700179.0,37160.0,58545.0,04/17/2020
Peru,14420.0,348.0,6684.0,04/18/2020
Romania,8418.0,421.0,1730.0,04/18/2020
Russia,42853.0,361.0,3291.0,04/19/2020
Ecuador,10850.0,537.0,1262.0,04/22/2020
Hong Kong,1037.0,4.0,753.0,04/25/2020
Dominica,16.0,0.0,13.0,04/26/2020
Gabon,176.0,3.0,30.0,04/26/2020
Costa Rica,697.0,6.0,287.0,04/27/2020
Benin,64.0,1.0,33.0,04/28/2020
United Arab Emirates,11380.0,89.0,2181.0,04/28/2020
Armenia,1932.0,30.0,900.0,04/29/2020
Comoros,1.0,0.0,0.0,05/01/2020
Ukraine,10861.0,272.0,1413.0,05/01/2020
Oman,2568.0,12.0,750.0,05/03/2020
Bosnia and Herzegovina,1926.0,78.0,855.0,05/04/2020
Bangladesh,12425.0,199.0,1910.0,05/07/2020
Liberia,199.0,20.0,79.0,05/08/2020
Latvia,946.0,18.0,464.0,05/11/2020
El Salvador,1112.0,23.0,405.0,05/14/2020
Eswatini,190.0,2.0,66.0,05/15/2020
Timor-Leste,24.0,0.0,24.0,05/15/2020
Estonia,1770.0,63.0,934.0,05/16/2020
India,100328.0,3156.0,39233.0,05/18/2020
Lesotho,1.0,0.0,0.0,05/19/2020
North Macedonia,1839.0,106.0,1351.0,05/19/2020
Hong Kong,1055.0,4.0,1025.0,05/19/2020
Azerbaijan,3749.0,44.0,2340.0,05/21/2020
Egypt,15003.0,696.0,4217.0,05/21/2020
Fiji,18.0,0.0,15.0,05/21/2020
Saint Lucia,18.0,0.0,18.0,05/21/2020
Canada,82742.0,7046.0,41731.0,05/21/2020
Peru,6848.0,181.0,1739.0,04/11/2020
Jordan,318911.0,4207.0,304996.0,01/22/2021
Bahamas,8101.0,175.0,6720.0,01/23/2021
Sao Tome and Principe,1188.0,17.0,997.0,01/23/2021
Poland,1475445.0,35363.0,1230446.0,01/24/2021
Cuba,23439.0,204.0,18325.0,01/27/2021
Guinea-Bissau,2532.0,45.0,2421.0,01/27/2021
Jordan,324169.0,4269.0,311888.0,01/28/2021
San Marino,2969.0,65.0,2684.0,01/28/2021
Congo (Brazzaville),7887.0,117.0,5846.0,01/29/2021
Sudan,29488.0,1829.0,21614.0,02/02/2021
Luxembourg,51128.0,587.0,48092.0,02/03/2021
Guatemala,161665.0,5785.0,147486.0,02/04/2021
Seychelles,1289.0,5.0,1113.0,02/05/2021
Mauritania,16807.0,426.0,16005.0,02/07/2021
Germany,2291673.0,61708.0,2052656.0,02/07/2021
Romania,746637.0,18961.0,692681.0,02/08/2021
Libya,125561.0,1982.0,106377.0,02/09/2021
Senegal,29914.0,724.0,24597.0,02/11/2021
Kazakhstan,249562.0,3135.0,222129.0,02/12/2021
Mongolia,2293.0,2.0,1653.0,02/12/2021
Georgia,265722.0,3363.0,258732.0,02/15/2021
Papua New Guinea,914.0,9.0,846.0,02/15/2021
Saint Lucia,2519.0,23.0,1778.0,02/15/2021
United Arab Emirates,355131.0,1041.0,340365.0,02/16/2021
Equatorial Guinea,5694.0,87.0,5426.0,02/17/2021
Eswatini,16709.0,640.0,12611.0,02/18/2021
France,3596156.0,83542.0,253337.0,02/18/2021
Iraq,664750.0,13245.0,616507.0,02/20/2021
Brazil,1.0324463E7,249957.0,9214337.0,02/24/2021
Ethiopia,157047.0,2340.0,134561.0,02/26/2021
Norway,71006.0,622.0,17998.0,02/28/2021
Ghana,86092.0,640.0,80619.0,03/06/2021
Venezuela,142338.0,1384.0,134394.0,03/07/2021
Mauritania,17365.0,442.0,16715.0,03/09/2021
Uzbekistan,80247.0,622.0,78939.0,03/09/2021
Guyana,8928.0,205.0,8211.0,03/10/2021
Madagascar,20155.0,300.0,19543.0,03/11/2021
Taiwan,978.0,10.0,936.0,03/11/2021
Indonesia,1410134.0,38229.0,1231454.0,03/12/2021
Uruguay,70133.0,698.0,59539.0,03/13/2021
Armenia,178385.0,3255.0,166180.0,03/14/2021
Somalia,9190.0,367.0,4230.0,03/14/2021
Azerbaijan,240671.0,3286.0,231061.0,03/15/2021
Mauritius,747.0,10.0,592.0,03/15/2021
Yemen,2908.0,698.0,1500.0,03/15/2021
Malaysia,326034.0,1218.0,309612.0,03/16/2021
Egypt,194771.0,11557.0,149489.0,03/20/2021
Sudan,31147.0,1986.0,23725.0,03/22/2021
Zimbabwe,36684.0,1514.0,34315.0,03/22/2021
Netherlands,1224947.0,16426.0,15387.0,03/22/2021
Burma,142264.0,3204.0,131765.0,03/23/2021
South Africa,1540009.0,52372.0,1466595.0,03/24/2021
Malta,28612.0,378.0,26148.0,03/25/2021
San Marino,4484.0,82.0,3914.0,03/25/2021
Tunisia,248782.0,8684.0,214916.0,03/26/2021
Trinidad and Tobago,7977.0,142.0,7595.0,03/28/2021
Sri Lanka,92303.0,566.0,88914.0,03/29/2021
Belarus,320594.0,2237.0,310983.0,03/30/2021
Austria,546229.0,9339.0,501116.0,03/31/2021
Jamaica,39543.0,599.0,17725.0,04/01/2021
United Arab Emirates,463759.0,1499.0,447790.0,04/01/2021
Gabon,19863.0,119.0,16910.0,04/02/2021
Uruguay,111568.0,1041.0,87039.0,04/02/2021
Andorra,12231.0,117.0,11474.0,04/04/2021
Kenya,138988.0,2224.0,94183.0,04/04/2021
Zimbabwe,36923.0,1525.0,34748.0,04/04/2021
Pakistan,696184.0,14924.0,618158.0,04/05/2021
Argentina,2450068.0,56832.0,2174625.0,04/07/2021
Liberia,2042.0,85.0,1899.0,04/07/2021
Congo (Kinshasa),28542.0,745.0,25841.0,04/11/2021
Yemen,5357.0,1049.0,2053.0,04/11/2021
Norway,104269.0,687.0,17998.0,04/12/2021
Grenada,155.0,1.0,152.0,04/13/2021
Bangladesh,707362.0,10081.0,597214.0,04/15/2021
Bosnia and Herzegovina,187715.0,7702.0,144932.0,04/15/2021
El Salvador,67099.0,2064.0,63471.0,04/15/2021
Iceland,6286.0,29.0,6184.0,04/16/2021
South Africa,1564355.0,53663.0,1488572.0,04/16/2021
Slovakia,375974.0,11106.0,255300.0,04/18/2021
Algeria,119805.0,3160.0,83514.0,04/19/2021
South Korea,115195.0,1802.0,105227.0,04/19/2021
Uzbekistan,86982.0,638.0,84307.0,04/19/2021
Gabon,22228.0,136.0,18908.0,04/21/2021
Iran,2335905.0,68366.0,1837590.0,04/22/2021
Switzerland,644396.0,10555.0,317600.0,04/22/2021
Philippines,989380.0,16674.0,883221.0,04/24/2021
Liberia,2097.0,85.0,1940.0,04/25/2021
Chad,4772.0,169.0,4399.0,04/26/2021
Saint Vincent and the Grenadines,1844.0,11.0,1711.0,04/27/2021
Samoa,3.0,0.0,2.0,04/27/2021
Liechtenstein,2926.0,57.0,2792.0,04/30/2021
Malaysia,408713.0,1506.0,377980.0,04/30/2021
Portugal,836947.0,16976.0,796477.0,05/01/2021
Vietnam,6.0,0.0,1.0,02/01/2020
Finland,1.0,0.0,0.0,02/07/2020
Mainland China,39790.0,904.0,3218.0,02/09/2020
Hong Kong,62.0,1.0,2.0,02/18/2020
Sweden,1.0,0.0,0.0,02/24/2020
Sri Lanka,1.0,0.0,1.0,02/29/2020
Iceland,34.0,0.0,0.0,03/05/2020
Ecuador,13.0,0.0,0.0,03/07/2020
China,0.0,0.0,0.0,03/08/2020
Lithuania,1.0,0.0,0.0,03/09/2020
Burkina Faso,2.0,0.0,0.0,03/11/2020
United Arab Emirates,85.0,0.0,17.0,03/12/2020
Azerbaijan,11.0,0.0,3.0,03/12/2020
San Marino,80.0,5.0,0.0,03/13/2020
Switzerland,1139.0,11.0,4.0,03/13/2020
South Korea,8162.0,75.0,510.0,03/15/2020
Somalia,1.0,0.0,0.0,03/18/2020
Thailand,272.0,1.0,42.0,03/19/2020
Togo,1.0,0.0,0.0,03/19/2020
Haiti,2.0,0.0,0.0,03/20/2020
Guam,0.0,0.0,0.0,03/20/2020
Togo,16.0,0.0,0.0,03/22/2020
Uzbekistan,60.0,0.0,0.0,03/25/2020
San Marino,208.0,21.0,4.0,03/26/2020
Mongolia,11.0,0.0,0.0,03/27/2020
France,40295.0,2608.0,7226.0,03/29/2020
Nicaragua,4.0,1.0,0.0,03/29/2020
Somalia,3.0,0.0,0.0,03/30/2020
Brunei,133.0,1.0,56.0,04/02/2020
Kuwait,417.0,0.0,82.0,04/03/2020
Brazil,14034.0,686.0,127.0,04/07/2020
Hungary,980.0,66.0,96.0,04/09/2020
Nigeria,318.0,10.0,70.0,04/11/2020
Burkina Faso,497.0,27.0,161.0,04/12/2020
Ethiopia,71.0,3.0,10.0,04/12/2020
Rwanda,126.0,0.0,25.0,04/12/2020
Cabo Verde,10.0,1.0,1.0,04/13/2020
Lithuania,970.0,15.0,5.0,04/13/2020
Papua New Guinea,2.0,0.0,0.0,04/13/2020
Mozambique,29.0,0.0,2.0,04/15/2020
France,148103.0,18684.0,35006.0,04/17/2020
Mali,171.0,13.0,34.0,04/17/2020
Sierra Leone,61.0,0.0,6.0,04/22/2020
Bosnia and Herzegovina,1413.0,54.0,485.0,04/23/2020
Venezuela,331.0,10.0,142.0,04/29/2020
Greece,2591.0,140.0,1374.0,04/30/2020
Azerbaijan,2060.0,26.0,1508.0,05/05/2020
New Zealand,1489.0,21.0,1332.0,05/06/2020
Bosnia and Herzegovina,2070.0,98.0,960.0,05/08/2020
Costa Rica,792.0,7.0,501.0,05/10/2020
Seychelles,11.0,0.0,10.0,05/11/2020
West Bank and Gaza,375.0,2.0,310.0,05/13/2020
San Marino,648.0,41.0,172.0,05/14/2020
Mauritania,40.0,4.0,7.0,05/16/2020
Monaco,96.0,4.0,87.0,05/16/2020
Bhutan,21.0,0.0,5.0,05/19/2020
Malta,569.0,6.0,460.0,05/19/2020
Germany,179021.0,8203.0,158087.0,05/21/2020
Bahamas,8101.0,175.0,6720.0,01/22/2021
Guinea-Bissau,2510.0,45.0,2405.0,01/22/2021
Somalia,4754.0,130.0,3666.0,01/25/2021
Peru,1093938.0,39608.0,1012450.0,01/25/2021
Chile,703178.0,17999.0,658324.0,01/25/2021
Chad,3225.0,116.0,2316.0,01/26/2021
Madagascar,18743.0,279.0,17930.0,01/26/2021
Dominican Republic,207455.0,2579.0,150804.0,01/27/2021
Costa Rica,193276.0,2604.0,151952.0,01/29/2021
Denmark,198348.0,2085.0,186447.0,01/29/2021
Montenegro,61202.0,802.0,53143.0,01/30/2021
South Africa,1449236.0,43951.0,1292921.0,01/30/2021
Uruguay,41181.0,431.0,33914.0,01/30/2021
Mexico,1857230.0,158074.0,1403064.0,01/30/2021
Bahrain,104239.0,376.0,99285.0,02/02/2021
Montenegro,62476.0,818.0,54529.0,02/02/2021
Mauritania,16720.0,424.0,15851.0,02/03/2021
Cameroon,30313.0,474.0,28045.0,02/04/2021
Mexico,1886245.0,161240.0,1450237.0,02/04/2021
Yemen,2124.0,615.0,1427.0,02/05/2021
Libya,122894.0,1936.0,103312.0,02/06/2021
Senegal,29245.0,700.0,24066.0,02/09/2021
Timor-Leste,86.0,0.0,61.0,02/09/2021
South Africa,1484900.0,47382.0,1377980.0,02/11/2021
Equatorial Guinea,5663.0,87.0,5422.0,02/12/2021
Kazakhstan,251267.0,3140.0,224479.0,02/14/2021
Qatar,158138.0,256.0,148638.0,02/16/2021
Syria,14951.0,984.0,8826.0,02/16/2021
Angola,20400.0,496.0,18951.0,02/17/2021
Sao Tome and Principe,1535.0,20.0,1136.0,02/17/2021
Bahamas,8403.0,179.0,7148.0,02/18/2021
Hungary,397116.0,14145.0,302689.0,02/19/2021
El Salvador,58903.0,1792.0,53385.0,02/20/2021
Mauritania,17083.0,434.0,16376.0,02/20/2021
Ukraine,1351190.0,26470.0,1187434.0,02/21/2021
Senegal,33741.0,852.0,28112.0,02/25/2021
Armenia,172058.0,3192.0,163394.0,02/28/2021
Saint Kitts and Nevis,41.0,0.0,40.0,02/28/2021
Haiti,12536.0,250.0,9828.0,03/04/2021
Guatemala,177716.0,6455.0,164067.0,03/05/2021
Maldives,20663.0,64.0,17979.0,03/06/2021
Mali,8560.0,358.0,6439.0,03/06/2021
Bhutan,868.0,1.0,866.0,03/07/2021
Kyrgyzstan,86550.0,1471.0,83530.0,03/07/2021
Sierra Leone,3920.0,79.0,2700.0,03/07/2021
Guinea-Bissau,3319.0,49.0,2686.0,03/09/2021
Switzerland,566412.0,10065.0,317600.0,03/09/2021
Eritrea,2988.0,7.0,2538.0,03/10/2021
United Arab Emirates,417909.0,1353.0,398126.0,03/10/2021
Congo (Kinshasa),26759.0,712.0,22432.0,03/11/2021
Samoa,3.0,0.0,2.0,03/11/2021
Zambia,83913.0,1148.0,80027.0,03/11/2021
Bulgaria,275859.0,11196.0,223480.0,03/12/2021
Marshall Islands,4.0,0.0,4.0,03/12/2021
Nepal,275178.0,3014.0,271249.0,03/13/2021
Sri Lanka,88862.0,537.0,85725.0,03/17/2021
Algeria,115970.0,3053.0,80455.0,03/19/2021
Lithuania,208048.0,3452.0,193313.0,03/19/2021
Andorra,11481.0,113.0,10952.0,03/20/2021
Libya,150341.0,2487.0,137073.0,03/20/2021
Liechtenstein,2628.0,56.0,2526.0,03/21/2021
Micronesia,1.0,0.0,1.0,03/21/2021
Serbia,551128.0,4934.0,0.0,03/21/2021
Botswana,37559.0,485.0,32550.0,03/22/2021
Azerbaijan,250921.0,3421.0,234382.0,03/25/2021
Luxembourg,60465.0,738.0,56318.0,03/26/2021
Dominican Republic,251582.0,3302.0,210551.0,03/27/2021
Guatemala,193377.0,6802.0,175438.0,03/28/2021
Italy,3544957.0,108350.0,2870614.0,03/29/2021
Togo,10249.0,109.0,7815.0,03/30/2021
Denmark,231295.0,2420.0,219676.0,03/31/2021
Egypt,202843.0,12041.0,155016.0,04/01/2021
Iceland,6205.0,29.0,6058.0,04/02/2021
Indonesia,1523179.0,41151.0,1361017.0,04/02/2021
